latitude,longitude,acq_date,acq_time,acq_datetime,brightness,bright_ti5,frp,confidence,satellite,instrument,daynight,scan,track,version
15.1776,77.10127,2026-09-05,2108,2026-09-05 21:08:00,312.62,289.71,1.56,n,N20,VIIRS,N,0.36,0.57,2.0NRT
15.17965,76.65654,2026-09-05,2108,2026-09-05 21:08:00,312.82,289.26,2.34,n,N20,VIIRS,N,0.34,0.56,2.0NRT
17.95665,80.78942,2026-09-05,2108,2026-09-05 21:08:00,306.24,285.94,1.7,n,N20,VIIRS,N,0.55,0.68,2.0NRT
17.9612,80.79105,2026-09-05,2108,2026-09-05 21:08:00,309.72,286.8,2.13,n,N20,VIIRS,N,0.55,0.68,2.0NRT
18.71488,79.53679,2026-09-05,2108,2026-09-05 21:08:00,301.81,286.07,1.16,n,N20,VIIRS,N,0.44,0.63,2.0NRT
17.08589,79.32469,2026-09-05,2108,2026-09-05 21:08:00,303.71,271.13,1.23,n,N20,VIIRS,N,0.46,0.64,2.0NRT
17.08617,79.32299,2026-09-05,2108,2026-09-05 21:08:00,297.99,271.15,1.33,n,N20,VIIRS,N,0.46,0.64,2.0NRT
27.87482,96.91916,2026-09-06,544,2026-09-06 05:44:00,325.16,288.27,9.28,n,N21,VIIRS,D,0.62,0.71,2.0NRT
27.87494,96.92095,2026-09-06,640,2026-09-06 06:40:00,331.02,296.46,5.75,n,N20,VIIRS,D,0.39,0.36,2.0NRT
27.87556,96.92477,2026-09-06,640,2026-09-06 06:40:00,338.88,297.66,5.75,n,N20,VIIRS,D,0.39,0.36,2.0NRT
10.3562,79.15823,2026-09-06,720,2026-09-06 07:20:00,339.14,286.24,5.56,n,N21,VIIRS,D,0.47,0.64,2.0NRT
10.35633,79.15871,2026-09-06,720,2026-09-06 07:20:00,337.42,286.42,6.29,n,N21,VIIRS,D,0.47,0.64,2.0NRT
10.89275,77.62709,2026-09-06,720,2026-09-06 07:20:00,335.17,290.69,7.34,n,N21,VIIRS,D,0.58,0.7,2.0NRT
10.93033,78.4953,2026-09-06,720,2026-09-06 07:20:00,331.85,289.5,3.63,n,N21,VIIRS,D,0.51,0.66,2.0NRT
10.94046,78.16074,2026-09-06,720,2026-09-06 07:20:00,342.28,285.74,3.88,n,N21,VIIRS,D,0.54,0.68,2.0NRT
11.62928,76.9966,2026-09-06,720,2026-09-06 07:20:00,333.19,288.3,10.29,n,N21,VIIRS,D,0.63,0.72,2.0NRT
9.77767,78.38486,2026-09-06,720,2026-09-06 07:20:00,346.77,285.86,11.04,n,N21,VIIRS,D,0.54,0.68,2.0NRT
9.06089,77.65742,2026-09-06,720,2026-09-06 07:20:00,330.2,289.16,6.47,n,N21,VIIRS,D,0.63,0.72,2.0NRT
16.5745,79.53558,2026-09-06,722,2026-09-06 07:22:00,337.48,295.02,3.57,n,N21,VIIRS,D,0.34,0.56,2.0NRT
17.85695,82.5862,2026-09-06,722,2026-09-06 07:22:00,340.58,299.03,13.78,n,N21,VIIRS,D,0.41,0.45,2.0NRT
18.34005,83.61451,2026-09-06,722,2026-09-06 07:22:00,341.79,299.78,6.89,n,N21,VIIRS,D,0.52,0.42,2.0NRT
27.98621,96.97636,2026-09-06,724,2026-09-06 07:24:00,336.58,291.79,6.46,n,N21,VIIRS,D,0.44,0.63,2.0NRT
27.37982,95.33495,2026-09-06,724,2026-09-06 07:24:00,331.0,289.17,3.08,n,N21,VIIRS,D,0.34,0.56,2.0NRT
27.98455,96.97561,2026-09-06,724,2026-09-06 07:24:00,328.55,290.76,6.63,n,N21,VIIRS,D,0.44,0.63,2.0NRT
26.75753,91.44517,2026-09-06,724,2026-09-06 07:24:00,339.79,292.25,5.19,n,N21,VIIRS,D,0.39,0.44,2.0NRT
10.85708,77.46764,2026-09-06,816,2026-09-06 08:16:00,340.33,308.54,6.24,n,N20,VIIRS,D,0.39,0.36,2.0NRT
10.92834,77.06563,2026-09-06,816,2026-09-06 08:16:00,340.58,305.61,3.82,n,N20,VIIRS,D,0.38,0.36,2.0NRT
10.92934,78.49602,2026-09-06,816,2026-09-06 08:16:00,347.17,297.66,7.02,n,N20,VIIRS,D,0.4,0.37,2.0NRT
11.1039,77.41711,2026-09-06,816,2026-09-06 08:16:00,342.02,307.69,8.8,n,N20,VIIRS,D,0.39,0.36,2.0NRT
11.03685,78.74722,2026-09-06,816,2026-09-06 08:16:00,339.8,298.27,8.68,n,N20,VIIRS,D,0.41,0.37,2.0NRT
11.19163,79.82079,2026-09-06,816,2026-09-06 08:16:00,336.11,293.65,1.99,n,N20,VIIRS,D,0.45,0.39,2.0NRT
11.12472,77.62248,2026-09-06,816,2026-09-06 08:16:00,336.38,300.0,3.95,n,N20,VIIRS,D,0.39,0.36,2.0NRT
11.27019,77.4155,2026-09-06,816,2026-09-06 08:16:00,336.34,303.7,5.59,n,N20,VIIRS,D,0.39,0.36,2.0NRT
10.80177,77.80022,2026-09-06,816,2026-09-06 08:16:00,340.26,305.63,10.41,n,N20,VIIRS,D,0.39,0.36,2.0NRT
10.9437,78.16061,2026-09-06,816,2026-09-06 08:16:00,343.17,302.39,14.29,n,N20,VIIRS,D,0.39,0.37,2.0NRT
10.76739,76.23816,2026-09-06,816,2026-09-06 08:16:00,335.87,293.55,2.63,n,N20,VIIRS,D,0.39,0.36,2.0NRT
9.69133,77.8183,2026-09-06,816,2026-09-06 08:16:00,347.18,301.97,5.7,n,N20,VIIRS,D,0.39,0.36,2.0NRT
10.40158,79.16486,2026-09-06,816,2026-09-06 08:16:00,336.74,300.75,5.23,n,N20,VIIRS,D,0.42,0.37,2.0NRT
10.39079,79.30653,2026-09-06,816,2026-09-06 08:16:00,333.3,296.99,2.61,n,N20,VIIRS,D,0.42,0.38,2.0NRT
9.71985,78.95872,2026-09-06,816,2026-09-06 08:16:00,338.14,300.04,2.51,n,N20,VIIRS,D,0.41,0.37,2.0NRT
9.69185,77.82179,2026-09-06,816,2026-09-06 08:16:00,341.88,300.58,5.7,n,N20,VIIRS,D,0.39,0.36,2.0NRT
9.68716,78.94857,2026-09-06,816,2026-09-06 08:16:00,337.54,300.0,1.65,n,N20,VIIRS,D,0.41,0.37,2.0NRT
9.63564,77.72035,2026-09-06,816,2026-09-06 08:16:00,339.18,305.4,8.97,n,N20,VIIRS,D,0.39,0.36,2.0NRT
11.50757,79.17319,2026-09-06,816,2026-09-06 08:16:00,336.38,297.05,2.86,n,N20,VIIRS,D,0.43,0.38,2.0NRT
10.71976,77.59386,2026-09-06,816,2026-09-06 08:16:00,341.83,309.37,7.51,n,N20,VIIRS,D,0.39,0.36,2.0NRT
11.77753,78.95534,2026-09-06,816,2026-09-06 08:16:00,334.49,297.96,1.79,n,N20,VIIRS,D,0.42,0.38,2.0NRT
15.17512,76.65694,2026-09-06,816,2026-09-06 08:16:00,346.01,308.7,6.8,n,N20,VIIRS,D,0.39,0.36,2.0NRT
12.93012,78.92313,2026-09-06,816,2026-09-06 08:16:00,334.35,299.34,2.48,n,N20,VIIRS,D,0.43,0.38,2.0NRT
16.07799,79.995,2026-09-06,816,2026-09-06 08:16:00,336.81,296.71,7.28,n,N20,VIIRS,D,0.52,0.41,2.0NRT
15.99101,76.4836,2026-09-06,816,2026-09-06 08:16:00,341.67,304.73,3.54,n,N20,VIIRS,D,0.39,0.36,2.0NRT
15.91067,80.06923,2026-09-06,816,2026-09-06 08:16:00,337.3,290.29,5.49,n,N20,VIIRS,D,0.52,0.42,2.0NRT
15.49023,77.78264,2026-09-06,816,2026-09-06 08:16:00,337.37,300.66,2.16,n,N20,VIIRS,D,0.41,0.37,2.0NRT
15.18472,76.31614,2026-09-06,816,2026-09-06 08:16:00,334.3,303.79,3.42,n,N20,VIIRS,D,0.38,0.36,2.0NRT
15.18073,76.85435,2026-09-06,816,2026-09-06 08:16:00,337.89,306.7,5.41,n,N20,VIIRS,D,0.39,0.36,2.0NRT
15.17384,76.69377,2026-09-06,816,2026-09-06 08:16:00,336.43,306.25,2.87,n,N20,VIIRS,D,0.39,0.36,2.0NRT
15.08338,77.32011,2026-09-06,816,2026-09-06 08:16:00,343.03,305.11,8.28,n,N20,VIIRS,D,0.4,0.37,2.0NRT
14.94066,77.56884,2026-09-06,816,2026-09-06 08:16:00,333.46,303.35,6.13,n,N20,VIIRS,D,0.4,0.37,2.0NRT
14.88016,77.46104,2026-09-06,816,2026-09-06 08:16:00,332.67,302.42,3.99,n,N20,VIIRS,D,0.4,0.37,2.0NRT
14.80499,79.02848,2026-09-06,816,2026-09-06 08:16:00,341.25,287.86,6.78,n,N20,VIIRS,D,0.45,0.39,2.0NRT
14.7934,77.75158,2026-09-06,816,2026-09-06 08:16:00,339.31,306.25,6.86,n,N20,VIIRS,D,0.4,0.37,2.0NRT
14.79286,77.74784,2026-09-06,816,2026-09-06 08:16:00,338.51,307.33,7.11,n,N20,VIIRS,D,0.4,0.37,2.0NRT
14.7651,77.04733,2026-09-06,816,2026-09-06 08:16:00,347.22,307.53,8.96,n,N20,VIIRS,D,0.39,0.36,2.0NRT
14.56635,77.9285,2026-09-06,816,2026-09-06 08:16:00,337.95,302.4,4.01,n,N20,VIIRS,D,0.41,0.37,2.0NRT
14.48702,78.5662,2026-09-06,816,2026-09-06 08:16:00,332.82,295.59,3.75,n,N20,VIIRS,D,0.43,0.38,2.0NRT
14.46042,77.28085,2026-09-06,816,2026-09-06 08:16:00,339.89,307.1,7.67,n,N20,VIIRS,D,0.39,0.36,2.0NRT
14.41287,78.34174,2026-09-06,816,2026-09-06 08:16:00,339.28,295.97,4.97,n,N20,VIIRS,D,0.42,0.38,2.0NRT
14.40978,78.3418,2026-09-06,816,2026-09-06 08:16:00,338.03,295.11,5.06,n,N20,VIIRS,D,0.42,0.38,2.0NRT
14.24582,77.22956,2026-09-06,816,2026-09-06 08:16:00,338.79,306.51,4.51,n,N20,VIIRS,D,0.39,0.36,2.0NRT
14.12156,77.65474,2026-09-06,816,2026-09-06 08:16:00,331.55,300.58,1.97,n,N20,VIIRS,D,0.4,0.37,2.0NRT
13.22674,78.14415,2026-09-06,816,2026-09-06 08:16:00,341.57,303.09,5.97,n,N20,VIIRS,D,0.41,0.37,2.0NRT
13.04957,78.27469,2026-09-06,816,2026-09-06 08:16:00,341.92,306.63,10.37,n,N20,VIIRS,D,0.41,0.37,2.0NRT
12.93068,78.92706,2026-09-06,816,2026-09-06 08:16:00,334.58,299.93,2.48,n,N20,VIIRS,D,0.43,0.38,2.0NRT
11.81078,77.92136,2026-09-06,816,2026-09-06 08:16:00,339.74,301.72,4.8,n,N20,VIIRS,D,0.39,0.36,2.0NRT
10.94035,78.16111,2026-09-06,816,2026-09-06 08:16:00,354.38,305.29,27.32,n,N20,VIIRS,D,0.39,0.37,2.0NRT
8.64208,78.06361,2026-09-06,816,2026-09-06 08:16:00,337.16,302.68,4.23,n,N20,VIIRS,D,0.39,0.36,2.0NRT
8.64155,78.06013,2026-09-06,816,2026-09-06 08:16:00,335.38,303.31,4.76,n,N20,VIIRS,D,0.39,0.36,2.0NRT
8.63825,78.06062,2026-09-06,816,2026-09-06 08:16:00,337.95,301.2,2.55,n,N20,VIIRS,D,0.39,0.36,2.0NRT
8.60927,77.95816,2026-09-06,816,2026-09-06 08:16:00,338.51,304.16,4.67,n,N20,VIIRS,D,0.39,0.36,2.0NRT
8.58826,78.02264,2026-09-06,816,2026-09-06 08:16:00,342.12,304.31,6.38,n,N20,VIIRS,D,0.39,0.36,2.0NRT
8.49291,77.97705,2026-09-06,816,2026-09-06 08:16:00,347.7,303.95,7.11,n,N20,VIIRS,D,0.39,0.36,2.0NRT
8.77137,77.9758,2026-09-06,816,2026-09-06 08:16:00,348.15,308.01,15.66,n,N20,VIIRS,D,0.39,0.36,2.0NRT
9.36442,77.60989,2026-09-06,816,2026-09-06 08:16:00,339.27,300.83,3.3,n,N20,VIIRS,D,0.38,0.36,2.0NRT
9.28078,78.9957,2026-09-06,816,2026-09-06 08:16:00,336.14,299.24,3.13,n,N20,VIIRS,D,0.4,0.37,2.0NRT
9.26098,79.3089,2026-09-06,816,2026-09-06 08:16:00,334.13,298.56,2.09,n,N20,VIIRS,D,0.41,0.37,2.0NRT
9.2399,78.45236,2026-09-06,816,2026-09-06 08:16:00,336.7,302.61,3.4,n,N20,VIIRS,D,0.39,0.36,2.0NRT
9.23043,78.75058,2026-09-06,816,2026-09-06 08:16:00,337.79,301.47,2.36,n,N20,VIIRS,D,0.4,0.37,2.0NRT
9.01616,77.9118,2026-09-06,816,2026-09-06 08:16:00,347.92,304.77,12.51,n,N20,VIIRS,D,0.39,0.36,2.0NRT
21.92242,83.35114,2026-09-06,818,2026-09-06 08:18:00,333.64,288.87,5.12,n,N20,VIIRS,D,0.33,0.55,2.0NRT
21.92057,83.35059,2026-09-06,818,2026-09-06 08:18:00,336.8,290.09,4.0,n,N20,VIIRS,D,0.33,0.55,2.0NRT
21.80248,83.89297,2026-09-06,818,2026-09-06 08:18:00,335.05,289.94,2.6,n,N20,VIIRS,D,0.36,0.57,2.0NRT
21.75536,83.84563,2026-09-06,818,2026-09-06 08:18:00,332.59,289.17,4.2,n,N20,VIIRS,D,0.36,0.57,2.0NRT
21.75508,83.84409,2026-09-06,818,2026-09-06 08:18:00,337.24,289.89,4.68,n,N20,VIIRS,D,0.35,0.57,2.0NRT
21.74976,83.84266,2026-09-06,818,2026-09-06 08:18:00,334.32,288.18,2.88,n,N20,VIIRS,D,0.35,0.57,2.0NRT
21.7445,83.84317,2026-09-06,818,2026-09-06 08:18:00,345.54,285.43,2.88,n,N20,VIIRS,D,0.35,0.57,2.0NRT
21.10677,72.64597,2026-09-06,818,2026-09-06 08:18:00,342.58,301.86,17.78,n,N20,VIIRS,D,0.41,0.37,2.0NRT
21.10338,72.6466,2026-09-06,818,2026-09-06 08:18:00,336.51,301.02,7.78,l,N20,VIIRS,D,0.41,0.37,2.0NRT
20.9636,86.00854,2026-09-06,818,2026-09-06 08:18:00,328.2,289.11,4.5,n,N20,VIIRS,D,0.48,0.65,2.0NRT
21.10128,72.65502,2026-09-06,818,2026-09-06 08:18:00,335.5,299.25,5.59,l,N20,VIIRS,D,0.41,0.37,2.0NRT
18.28999,83.99493,2026-09-06,818,2026-09-06 08:18:00,330.29,293.33,2.83,n,N20,VIIRS,D,0.33,0.55,2.0NRT
17.78408,75.71846,2026-09-06,818,2026-09-06 08:18:00,331.24,300.33,3.33,n,N20,VIIRS,D,0.38,0.36,2.0NRT
17.31742,81.12641,2026-09-06,818,2026-09-06 08:18:00,340.08,293.92,2.98,n,N20,VIIRS,D,0.42,0.45,2.0NRT
17.17197,80.99033,2026-09-06,818,2026-09-06 08:18:00,332.62,294.98,3.92,n,N20,VIIRS,D,0.41,0.45,2.0NRT
17.1715,80.98653,2026-09-06,818,2026-09-06 08:18:00,341.76,297.93,5.19,n,N20,VIIRS,D,0.41,0.45,2.0NRT
17.13425,80.19149,2026-09-06,818,2026-09-06 08:18:00,330.53,291.93,2.86,n,N20,VIIRS,D,0.55,0.42,2.0NRT
16.39573,78.35094,2026-09-06,818,2026-09-06 08:18:00,334.08,297.6,2.65,n,N20,VIIRS,D,0.44,0.38,2.0NRT
16.31662,77.81316,2026-09-06,818,2026-09-06 08:18:00,330.14,298.24,1.62,n,N20,VIIRS,D,0.42,0.37,2.0NRT
21.10146,72.63491,2026-09-06,818,2026-09-06 08:18:00,336.9,300.88,8.87,n,N20,VIIRS,D,0.41,0.37,2.0NRT
22.49699,70.026,2026-09-06,820,2026-09-06 08:20:00,338.11,300.52,7.52,n,N20,VIIRS,D,0.5,0.41,2.0NRT
25.70864,73.5811,2026-09-06,820,2026-09-06 08:20:00,335.02,303.1,3.26,n,N20,VIIRS,D,0.38,0.36,2.0NRT
31.99819,78.26247,2026-09-06,822,2026-09-06 08:22:00,349.53,315.66,14.92,n,N20,VIIRS,D,0.43,0.46,2.0NRT
9.01685,77.36189,2026-09-06,900,2026-09-06 09:00:00,330.32,290.0,2.82,n,N21,VIIRS,D,0.64,0.72,2.0NRT
14.60401,76.94505,2026-09-06,902,2026-09-06 09:02:00,337.41,292.54,11.72,n,N21,VIIRS,D,0.71,0.75,2.0NRT
23.1795,68.86138,2026-09-06,905,2026-09-06 09:05:00,345.87,298.93,9.5,n,N21,VIIRS,D,0.52,0.5,2.0NRT
23.17906,68.86296,2026-09-06,905,2026-09-06 09:05:00,341.75,298.62,7.71,n,N21,VIIRS,D,0.52,0.5,2.0NRT
22.49434,70.02252,2026-09-06,905,2026-09-06 09:05:00,334.17,295.48,4.24,n,N21,VIIRS,D,0.61,0.53,2.0NRT
21.10568,72.64432,2026-09-06,905,2026-09-06 09:05:00,346.09,288.81,7.04,n,N21,VIIRS,D,0.44,0.62,2.0NRT
21.10248,72.64528,2026-09-06,905,2026-09-06 09:05:00,336.07,287.71,4.62,n,N21,VIIRS,D,0.44,0.62,2.0NRT
26.77205,94.50575,2026-09-06,1904,2026-09-06 19:04:00,307.34,289.01,2.39,n,N20,VIIRS,N,0.43,0.46,2.0NRT
27.60703,95.40102,2026-09-06,1904,2026-09-06 19:04:00,308.03,289.98,1.33,n,N20,VIIRS,N,0.4,0.44,2.0NRT
27.4684,95.42167,2026-09-06,1904,2026-09-06 19:04:00,306.34,289.87,1.59,n,N20,VIIRS,N,0.39,0.44,2.0NRT
27.46209,95.47723,2026-09-06,1904,2026-09-06 19:04:00,307.11,289.77,3.02,n,N20,VIIRS,N,0.39,0.44,2.0NRT
27.46147,95.4744,2026-09-06,1904,2026-09-06 19:04:00,308.8,289.8,2.91,n,N20,VIIRS,N,0.39,0.44,2.0NRT
22.5761,85.89494,2026-09-06,1906,2026-09-06 19:06:00,311.96,283.58,5.09,n,N20,VIIRS,N,0.68,0.74,2.0NRT
23.61522,86.78616,2026-09-06,1906,2026-09-06 19:06:00,301.38,278.86,2.27,n,N20,VIIRS,N,0.61,0.71,2.0NRT
20.79315,85.24971,2026-09-06,1906,2026-09-06 19:06:00,302.34,283.59,4.78,n,N20,VIIRS,N,0.72,0.75,2.0NRT
20.9736,85.17626,2026-09-06,1906,2026-09-06 19:06:00,304.78,284.46,2.43,n,N20,VIIRS,N,0.73,0.76,2.0NRT
20.7617,85.29582,2026-09-06,1906,2026-09-06 19:06:00,307.43,284.38,3.49,n,N20,VIIRS,N,0.71,0.75,2.0NRT
20.76221,85.2887,2026-09-06,1906,2026-09-06 19:06:00,303.39,284.33,4.01,n,N20,VIIRS,N,0.71,0.75,2.0NRT
20.76294,85.29334,2026-09-06,1906,2026-09-06 19:06:00,312.9,284.32,4.71,n,N20,VIIRS,N,0.71,0.75,2.0NRT
20.88829,84.98077,2026-09-06,1906,2026-09-06 19:06:00,301.28,283.86,1.3,n,N20,VIIRS,N,0.75,0.77,2.0NRT
20.88878,84.97369,2026-09-06,1906,2026-09-06 19:06:00,302.11,283.53,1.3,n,N20,VIIRS,N,0.75,0.77,2.0NRT
20.95772,85.00848,2026-09-06,1906,2026-09-06 19:06:00,301.26,284.55,2.16,n,N20,VIIRS,N,0.75,0.77,2.0NRT
20.96281,86.00195,2026-09-06,1906,2026-09-06 19:06:00,313.96,274.27,3.3,n,N20,VIIRS,N,0.64,0.72,2.0NRT
21.54451,87.26418,2026-09-06,1906,2026-09-06 19:06:00,295.21,283.13,4.53,n,N20,VIIRS,N,0.54,0.68,2.0NRT
20.96711,85.16849,2026-09-06,1906,2026-09-06 19:06:00,306.05,284.62,2.43,n,N20,VIIRS,N,0.73,0.76,2.0NRT
20.97172,85.17448,2026-09-06,1906,2026-09-06 19:06:00,306.84,284.44,1.82,n,N20,VIIRS,N,0.73,0.76,2.0NRT
20.96766,85.16129,2026-09-06,1906,2026-09-06 19:06:00,303.68,284.51,2.67,n,N20,VIIRS,N,0.73,0.76,2.0NRT
28.34819,77.22955,2026-09-06,1949,2026-09-06 19:49:00,305.35,280.96,1.15,n,N21,VIIRS,N,0.44,0.62,2.0NRT
29.47548,76.85191,2026-09-06,1949,2026-09-06 19:49:00,304.26,290.19,3.72,n,N21,VIIRS,N,0.47,0.64,2.0NRT
29.47515,76.85677,2026-09-06,1949,2026-09-06 19:49:00,331.04,290.31,5.28,n,N21,VIIRS,N,0.47,0.64,2.0NRT
29.47356,76.85158,2026-09-06,1949,2026-09-06 19:49:00,302.93,289.78,3.15,n,N21,VIIRS,N,0.47,0.64,2.0NRT
29.47326,76.85646,2026-09-06,1949,2026-09-06 19:49:00,324.33,290.26,4.33,n,N21,VIIRS,N,0.47,0.64,2.0NRT
28.77802,76.94595,2026-09-06,1949,2026-09-06 19:49:00,304.33,289.64,1.37,n,N21,VIIRS,N,0.46,0.63,2.0NRT
27.37821,95.33459,2026-09-06,1949,2026-09-06 19:49:00,305.64,288.04,2.09,n,N21,VIIRS,N,0.47,0.47,2.0NRT
27.32282,95.27635,2026-09-06,1949,2026-09-06 19:49:00,306.54,289.34,2.59,n,N21,VIIRS,N,0.46,0.47,2.0NRT
27.3179,95.26727,2026-09-06,1949,2026-09-06 19:49:00,307.94,289.22,1.68,n,N21,VIIRS,N,0.46,0.47,2.0NRT
27.31623,95.26494,2026-09-06,1949,2026-09-06 19:49:00,305.56,288.89,1.88,n,N21,VIIRS,N,0.46,0.47,2.0NRT
24.20427,82.70858,2026-09-06,1949,2026-09-06 19:49:00,297.39,270.96,1.13,n,N21,VIIRS,N,0.54,0.42,2.0NRT
24.15831,82.56628,2026-09-06,1949,2026-09-06 19:49:00,305.94,282.34,1.9,n,N21,VIIRS,N,0.55,0.43,2.0NRT
23.61466,86.79137,2026-09-06,1949,2026-09-06 19:49:00,308.98,286.72,1.61,n,N21,VIIRS,N,0.39,0.36,2.0NRT
23.48274,87.36269,2026-09-06,1949,2026-09-06 19:49:00,312.05,292.75,3.34,n,N21,VIIRS,N,0.38,0.36,2.0NRT
18.71861,79.50751,2026-09-06,1951,2026-09-06 19:51:00,320.2,292.32,2.19,n,N21,VIIRS,N,0.48,0.48,2.0NRT
19.0963,82.16698,2026-09-06,1951,2026-09-06 19:51:00,318.95,290.87,2.64,n,N21,VIIRS,N,0.51,0.41,2.0NRT
19.10381,82.16806,2026-09-06,1951,2026-09-06 19:51:00,310.01,291.73,1.96,n,N21,VIIRS,N,0.51,0.41,2.0NRT
19.10446,82.16328,2026-09-06,1951,2026-09-06 19:51:00,322.2,290.44,1.96,n,N21,VIIRS,N,0.51,0.41,2.0NRT
19.92065,79.11182,2026-09-06,1951,2026-09-06 19:51:00,308.37,291.33,1.39,n,N21,VIIRS,N,0.53,0.5,2.0NRT
19.9364,73.71198,2026-09-06,1951,2026-09-06 19:51:00,304.75,286.13,1.49,n,N21,VIIRS,N,0.6,0.71,2.0NRT
18.70239,72.87109,2026-09-06,1951,2026-09-06 19:51:00,299.8,287.35,2.22,n,N21,VIIRS,N,0.66,0.73,2.0NRT
17.95671,80.79757,2026-09-06,1951,2026-09-06 19:51:00,308.92,286.23,1.28,n,N21,VIIRS,N,0.39,0.44,2.0NRT
21.48497,81.76863,2026-09-06,1951,2026-09-06 19:51:00,308.04,290.88,1.78,n,N21,VIIRS,N,0.57,0.43,2.0NRT
17.60583,83.20129,2026-09-06,1951,2026-09-06 19:51:00,309.33,288.42,3.22,n,N21,VIIRS,N,0.44,0.38,2.0NRT
19.93681,73.71275,2026-09-06,1951,2026-09-06 19:51:00,302.18,285.75,1.17,n,N21,VIIRS,N,0.6,0.71,2.0NRT
21.68093,84.03916,2026-09-06,1951,2026-09-06 19:51:00,306.01,291.78,2.02,n,N21,VIIRS,N,0.44,0.38,2.0NRT
21.69684,84.0316,2026-09-06,1951,2026-09-06 19:51:00,305.16,291.21,2.18,n,N21,VIIRS,N,0.44,0.38,2.0NRT
21.73716,83.84133,2026-09-06,1951,2026-09-06 19:51:00,306.03,291.7,3.15,n,N21,VIIRS,N,0.45,0.39,2.0NRT
21.74072,83.84187,2026-09-06,1951,2026-09-06 19:51:00,313.14,292.44,3.14,n,N21,VIIRS,N,0.45,0.39,2.0NRT
21.74427,83.8424,2026-09-06,1951,2026-09-06 19:51:00,321.89,292.42,3.14,n,N21,VIIRS,N,0.45,0.39,2.0NRT
17.69401,83.2431,2026-09-06,1951,2026-09-06 19:51:00,307.37,292.97,3.07,n,N21,VIIRS,N,0.44,0.38,2.0NRT
20.69586,78.63654,2026-09-06,1951,2026-09-06 19:51:00,306.64,289.87,1.82,n,N21,VIIRS,N,0.58,0.52,2.0NRT
20.7025,78.62045,2026-09-06,1951,2026-09-06 19:51:00,304.89,290.46,1.43,n,N21,VIIRS,N,0.58,0.52,2.0NRT
20.75834,85.29536,2026-09-06,1951,2026-09-06 19:51:00,307.05,291.92,3.3,n,N21,VIIRS,N,0.4,0.37,2.0NRT
20.96684,85.15375,2026-09-06,1951,2026-09-06 19:51:00,308.85,288.92,3.53,n,N21,VIIRS,N,0.4,0.37,2.0NRT
20.96761,86.01177,2026-09-06,1951,2026-09-06 19:51:00,312.83,293.39,4.63,n,N21,VIIRS,N,0.39,0.36,2.0NRT
20.97534,86.00551,2026-09-06,1951,2026-09-06 19:51:00,313.77,291.69,3.57,n,N21,VIIRS,N,0.39,0.36,2.0NRT
20.99737,86.01688,2026-09-06,1951,2026-09-06 19:51:00,306.61,292.06,3.47,n,N21,VIIRS,N,0.39,0.36,2.0NRT
20.99956,86.02483,2026-09-06,1951,2026-09-06 19:51:00,310.64,292.53,3.29,n,N21,VIIRS,N,0.39,0.36,2.0NRT
21.17984,81.38757,2026-09-06,1951,2026-09-06 19:51:00,334.69,290.64,5.58,n,N21,VIIRS,N,0.4,0.44,2.0NRT
20.96533,86.0493,2026-09-06,1951,2026-09-06 19:51:00,315.3,291.54,4.42,n,N21,VIIRS,N,0.39,0.36,2.0NRT
21.18388,81.38812,2026-09-06,1951,2026-09-06 19:51:00,307.27,289.69,1.97,n,N21,VIIRS,N,0.4,0.44,2.0NRT
21.24511,79.22173,2026-09-06,1951,2026-09-06 19:51:00,300.76,284.94,1.43,n,N21,VIIRS,N,0.54,0.51,2.0NRT
21.33481,78.9703,2026-09-06,1951,2026-09-06 19:51:00,317.42,288.35,2.73,n,N21,VIIRS,N,0.56,0.52,2.0NRT
21.33617,78.97189,2026-09-06,1951,2026-09-06 19:51:00,303.5,287.65,2.19,n,N21,VIIRS,N,0.56,0.52,2.0NRT
21.33674,78.96648,2026-09-06,1951,2026-09-06 19:51:00,312.94,287.88,2.19,n,N21,VIIRS,N,0.56,0.52,2.0NRT
21.37604,81.67924,2026-09-06,1951,2026-09-06 19:51:00,313.69,290.89,5.37,n,N21,VIIRS,N,0.57,0.43,2.0NRT
21.37648,81.64273,2026-09-06,1951,2026-09-06 19:51:00,309.02,289.84,2.47,n,N21,VIIRS,N,0.38,0.43,2.0NRT
21.18746,81.39248,2026-09-06,1951,2026-09-06 19:51:00,307.85,290.36,1.97,n,N21,VIIRS,N,0.39,0.44,2.0NRT
20.9647,86.00729,2026-09-06,1951,2026-09-06 19:51:00,307.27,292.5,2.79,n,N21,VIIRS,N,0.39,0.36,2.0NRT
20.96414,86.01098,2026-09-06,1951,2026-09-06 19:51:00,328.03,292.65,2.79,n,N21,VIIRS,N,0.39,0.36,2.0NRT
20.96139,86.00672,2026-09-06,1951,2026-09-06 19:51:00,329.84,292.1,2.79,n,N21,VIIRS,N,0.39,0.36,2.0NRT
20.76113,85.29971,2026-09-06,1951,2026-09-06 19:51:00,310.07,290.1,2.21,n,N21,VIIRS,N,0.4,0.37,2.0NRT
20.76168,85.29589,2026-09-06,1951,2026-09-06 19:51:00,314.0,292.13,3.23,n,N21,VIIRS,N,0.4,0.37,2.0NRT
20.78345,85.26453,2026-09-06,1951,2026-09-06 19:51:00,322.86,291.6,4.24,n,N21,VIIRS,N,0.4,0.37,2.0NRT
