latitude,longitude,acq_date,acq_time,acq_datetime,brightness,bright_ti5,frp,confidence,satellite,instrument,daynight,scan,track,version
26.5233,90.5319,2026-09-03,640,2026-09-03 06:40:00,340.13,291.91,5.37,n,N21,VIIRS,D,0.44,0.46,2.0NRT
27.98609,95.93691,2026-09-03,640,2026-09-03 06:40:00,333.62,298.61,8.26,n,N21,VIIRS,D,0.39,0.36,2.0NRT
27.32438,95.27836,2026-09-03,640,2026-09-03 06:40:00,330.51,294.53,2.0,n,N21,VIIRS,D,0.4,0.37,2.0NRT
7.46132,81.61855,2026-09-03,729,2026-09-03 07:29:00,331.29,297.01,5.54,n,N20,VIIRS,D,0.55,0.51,2.0NRT
7.52379,81.09198,2026-09-03,729,2026-09-03 07:29:00,332.6,304.6,17.96,l,N20,VIIRS,D,0.6,0.53,2.0NRT
7.55572,81.30218,2026-09-03,729,2026-09-03 07:29:00,331.63,301.33,5.41,n,N20,VIIRS,D,0.58,0.52,2.0NRT
7.62007,80.96745,2026-09-03,729,2026-09-03 07:29:00,331.9,295.1,5.49,n,N20,VIIRS,D,0.61,0.53,2.0NRT
7.68068,81.63508,2026-09-03,729,2026-09-03 07:29:00,337.95,299.27,4.17,n,N20,VIIRS,D,0.54,0.51,2.0NRT
7.6815,80.17891,2026-09-03,729,2026-09-03 07:29:00,333.59,293.96,4.12,n,N20,VIIRS,D,0.34,0.56,2.0NRT
7.73792,81.0778,2026-09-03,729,2026-09-03 07:29:00,333.06,297.9,8.03,n,N20,VIIRS,D,0.59,0.53,2.0NRT
7.88585,80.66019,2026-09-03,729,2026-09-03 07:29:00,331.07,294.29,4.49,n,N20,VIIRS,D,0.63,0.54,2.0NRT
7.96085,79.96597,2026-09-03,729,2026-09-03 07:29:00,333.06,291.73,2.68,n,N20,VIIRS,D,0.35,0.57,2.0NRT
8.10204,80.72932,2026-09-03,729,2026-09-03 07:29:00,335.97,296.4,9.87,n,N20,VIIRS,D,0.62,0.54,2.0NRT
8.10524,80.73309,2026-09-03,729,2026-09-03 07:29:00,337.22,296.45,8.29,n,N20,VIIRS,D,0.62,0.54,2.0NRT
8.19926,81.06908,2026-09-03,729,2026-09-03 07:29:00,341.79,296.96,15.8,n,N20,VIIRS,D,0.58,0.52,2.0NRT
8.24832,80.14695,2026-09-03,729,2026-09-03 07:29:00,348.24,295.76,6.75,n,N20,VIIRS,D,0.34,0.56,2.0NRT
8.26462,80.15033,2026-09-03,729,2026-09-03 07:29:00,342.57,294.66,6.57,n,N20,VIIRS,D,0.34,0.56,2.0NRT
8.28586,80.21172,2026-09-03,729,2026-09-03 07:29:00,336.6,294.11,3.29,n,N20,VIIRS,D,0.33,0.55,2.0NRT
8.30271,80.59719,2026-09-03,729,2026-09-03 07:29:00,339.21,295.97,6.62,n,N20,VIIRS,D,0.63,0.54,2.0NRT
8.30449,80.19914,2026-09-03,729,2026-09-03 07:29:00,332.88,295.86,2.36,n,N20,VIIRS,D,0.33,0.56,2.0NRT
8.33746,81.01548,2026-09-03,729,2026-09-03 07:29:00,353.3,298.04,10.77,n,N20,VIIRS,D,0.59,0.52,2.0NRT
8.36755,81.04775,2026-09-03,729,2026-09-03 07:29:00,332.21,297.17,10.25,n,N20,VIIRS,D,0.58,0.52,2.0NRT
8.44509,81.09625,2026-09-03,729,2026-09-03 07:29:00,341.54,296.34,3.59,n,N20,VIIRS,D,0.58,0.52,2.0NRT
7.45927,81.3151,2026-09-03,729,2026-09-03 07:29:00,334.62,296.14,7.11,n,N20,VIIRS,D,0.58,0.52,2.0NRT
7.44981,81.31694,2026-09-03,729,2026-09-03 07:29:00,337.83,297.09,9.76,n,N20,VIIRS,D,0.58,0.52,2.0NRT
6.21886,80.84835,2026-09-03,729,2026-09-03 07:29:00,352.86,294.52,12.97,n,N20,VIIRS,D,0.33,0.55,2.0NRT
7.44196,81.56097,2026-09-03,729,2026-09-03 07:29:00,340.72,295.36,10.29,n,N20,VIIRS,D,0.56,0.51,2.0NRT
6.26443,81.08537,2026-09-03,729,2026-09-03 07:29:00,332.67,295.69,6.89,n,N20,VIIRS,D,0.63,0.54,2.0NRT
7.4489,81.31174,2026-09-03,729,2026-09-03 07:29:00,331.01,295.67,10.37,n,N20,VIIRS,D,0.58,0.52,2.0NRT
6.21936,80.85124,2026-09-03,729,2026-09-03 07:29:00,367.0,293.02,12.37,h,N20,VIIRS,D,0.33,0.55,2.0NRT
6.8228,81.47654,2026-09-03,729,2026-09-03 07:29:00,337.9,299.54,4.03,n,N20,VIIRS,D,0.58,0.52,2.0NRT
6.92909,81.49213,2026-09-03,729,2026-09-03 07:29:00,334.14,297.15,3.2,n,N20,VIIRS,D,0.57,0.52,2.0NRT
6.93327,81.49461,2026-09-03,729,2026-09-03 07:29:00,334.15,294.88,5.26,n,N20,VIIRS,D,0.57,0.52,2.0NRT
7.0019,81.49043,2026-09-03,729,2026-09-03 07:29:00,331.99,299.83,7.65,n,N20,VIIRS,D,0.57,0.52,2.0NRT
7.09881,81.30836,2026-09-03,729,2026-09-03 07:29:00,338.99,296.24,6.88,n,N20,VIIRS,D,0.59,0.53,2.0NRT
7.13218,80.92467,2026-09-03,729,2026-09-03 07:29:00,338.65,294.59,7.09,n,N20,VIIRS,D,0.62,0.54,2.0NRT
7.13368,80.92213,2026-09-03,729,2026-09-03 07:29:00,344.79,296.2,13.75,n,N20,VIIRS,D,0.62,0.54,2.0NRT
7.13717,80.92435,2026-09-03,729,2026-09-03 07:29:00,332.22,293.77,8.33,n,N20,VIIRS,D,0.62,0.54,2.0NRT
6.8227,81.4789,2026-09-03,729,2026-09-03 07:29:00,340.14,300.63,4.65,n,N20,VIIRS,D,0.58,0.52,2.0NRT
7.21505,81.83522,2026-09-03,729,2026-09-03 07:29:00,341.64,298.25,3.23,n,N20,VIIRS,D,0.54,0.51,2.0NRT
7.14319,81.56036,2026-09-03,729,2026-09-03 07:29:00,331.83,300.45,3.38,n,N20,VIIRS,D,0.56,0.52,2.0NRT
7.40801,81.64283,2026-09-03,729,2026-09-03 07:29:00,337.1,297.23,3.69,n,N20,VIIRS,D,0.55,0.51,2.0NRT
7.38198,81.81867,2026-09-03,729,2026-09-03 07:29:00,335.02,298.19,4.29,n,N20,VIIRS,D,0.54,0.5,2.0NRT
7.37235,81.60337,2026-09-03,729,2026-09-03 07:29:00,337.78,297.77,7.97,n,N20,VIIRS,D,0.55,0.51,2.0NRT
7.37384,81.60008,2026-09-03,729,2026-09-03 07:29:00,337.83,297.07,6.02,n,N20,VIIRS,D,0.55,0.51,2.0NRT
7.36477,81.10838,2026-09-03,729,2026-09-03 07:29:00,331.17,302.27,7.86,l,N20,VIIRS,D,0.6,0.53,2.0NRT
7.36392,81.54081,2026-09-03,729,2026-09-03 07:29:00,330.09,292.77,6.1,n,N20,VIIRS,D,0.56,0.51,2.0NRT
7.30812,81.85378,2026-09-03,729,2026-09-03 07:29:00,330.62,299.5,4.9,n,N20,VIIRS,D,0.53,0.5,2.0NRT
7.30715,81.8511,2026-09-03,729,2026-09-03 07:29:00,330.92,300.1,3.47,n,N20,VIIRS,D,0.53,0.5,2.0NRT
7.36666,81.54342,2026-09-03,729,2026-09-03 07:29:00,337.55,292.88,7.58,n,N20,VIIRS,D,0.56,0.51,2.0NRT
9.40643,80.27791,2026-09-03,731,2026-09-03 07:31:00,342.51,294.9,11.41,n,N20,VIIRS,D,0.63,0.54,2.0NRT
9.45518,80.50696,2026-09-03,731,2026-09-03 07:31:00,344.57,295.11,8.3,n,N20,VIIRS,D,0.61,0.53,2.0NRT
9.40674,80.45943,2026-09-03,731,2026-09-03 07:31:00,337.9,297.06,8.78,n,N20,VIIRS,D,0.61,0.54,2.0NRT
9.42708,80.41814,2026-09-03,731,2026-09-03 07:31:00,332.15,296.59,8.81,n,N20,VIIRS,D,0.61,0.54,2.0NRT
9.43313,80.38053,2026-09-03,731,2026-09-03 07:31:00,343.61,296.41,8.46,n,N20,VIIRS,D,0.62,0.54,2.0NRT
9.43566,80.38232,2026-09-03,731,2026-09-03 07:31:00,342.04,296.09,3.98,n,N20,VIIRS,D,0.62,0.54,2.0NRT
9.4573,80.46156,2026-09-03,731,2026-09-03 07:31:00,331.23,295.35,5.33,n,N20,VIIRS,D,0.61,0.53,2.0NRT
12.44623,79.14983,2026-09-03,731,2026-09-03 07:31:00,338.77,293.75,3.06,n,N20,VIIRS,D,0.33,0.55,2.0NRT
9.65259,78.06654,2026-09-03,731,2026-09-03 07:31:00,335.92,294.43,6.03,n,N20,VIIRS,D,0.44,0.62,2.0NRT
9.7496,78.01988,2026-09-03,731,2026-09-03 07:31:00,342.77,297.86,9.94,n,N20,VIIRS,D,0.44,0.63,2.0NRT
9.75129,78.01684,2026-09-03,731,2026-09-03 07:31:00,343.09,297.06,10.6,n,N20,VIIRS,D,0.44,0.63,2.0NRT
10.49617,79.46641,2026-09-03,731,2026-09-03 07:31:00,343.03,298.62,3.94,n,N20,VIIRS,D,0.34,0.56,2.0NRT
12.74508,78.65624,2026-09-03,731,2026-09-03 07:31:00,335.06,292.08,4.03,n,N20,VIIRS,D,0.35,0.57,2.0NRT
14.10816,77.59407,2026-09-03,731,2026-09-03 07:31:00,330.93,285.44,3.39,n,N20,VIIRS,D,0.39,0.6,2.0NRT
9.40467,80.27582,2026-09-03,731,2026-09-03 07:31:00,344.59,294.97,7.92,n,N20,VIIRS,D,0.63,0.54,2.0NRT
9.65053,78.06663,2026-09-03,731,2026-09-03 07:31:00,343.52,295.22,5.67,n,N20,VIIRS,D,0.44,0.63,2.0NRT
9.22214,80.69701,2026-09-03,731,2026-09-03 07:31:00,335.77,294.27,8.65,n,N20,VIIRS,D,0.59,0.53,2.0NRT
8.6308,80.4159,2026-09-03,731,2026-09-03 07:31:00,333.51,296.55,2.74,n,N20,VIIRS,D,0.64,0.54,2.0NRT
9.13227,80.27708,2026-09-03,731,2026-09-03 07:31:00,340.2,293.4,4.0,n,N20,VIIRS,D,0.32,0.54,2.0NRT
8.34383,80.22264,2026-09-03,731,2026-09-03 07:31:00,350.25,297.31,10.95,n,N20,VIIRS,D,0.33,0.55,2.0NRT
8.34437,80.22562,2026-09-03,731,2026-09-03 07:31:00,342.36,295.88,10.95,n,N20,VIIRS,D,0.33,0.55,2.0NRT
8.35971,80.2533,2026-09-03,731,2026-09-03 07:31:00,335.5,294.26,2.35,n,N20,VIIRS,D,0.33,0.55,2.0NRT
8.41501,80.3905,2026-09-03,731,2026-09-03 07:31:00,367.0,295.38,8.63,h,N20,VIIRS,D,0.32,0.55,2.0NRT
8.46256,80.36608,2026-09-03,731,2026-09-03 07:31:00,333.5,295.22,3.73,n,N20,VIIRS,D,0.32,0.55,2.0NRT
8.49436,77.96617,2026-09-03,731,2026-09-03 07:31:00,330.46,294.43,3.34,n,N20,VIIRS,D,0.47,0.64,2.0NRT
8.51105,80.40782,2026-09-03,731,2026-09-03 07:31:00,331.08,295.65,3.29,n,N20,VIIRS,D,0.32,0.55,2.0NRT
8.52967,80.84583,2026-09-03,731,2026-09-03 07:31:00,335.62,296.99,5.39,n,N20,VIIRS,D,0.6,0.53,2.0NRT
9.20978,80.65526,2026-09-03,731,2026-09-03 07:31:00,338.21,293.49,6.78,n,N20,VIIRS,D,0.6,0.53,2.0NRT
8.53348,80.84363,2026-09-03,731,2026-09-03 07:31:00,336.45,293.62,9.06,n,N20,VIIRS,D,0.6,0.53,2.0NRT
8.72508,80.47949,2026-09-03,731,2026-09-03 07:31:00,344.74,296.91,15.27,n,N20,VIIRS,D,0.63,0.54,2.0NRT
8.79795,80.4024,2026-09-03,731,2026-09-03 07:31:00,343.66,297.73,12.78,n,N20,VIIRS,D,0.63,0.54,2.0NRT
8.79975,80.40611,2026-09-03,731,2026-09-03 07:31:00,331.81,294.91,8.46,n,N20,VIIRS,D,0.63,0.54,2.0NRT
8.86345,78.08493,2026-09-03,731,2026-09-03 07:31:00,338.14,294.83,2.28,n,N20,VIIRS,D,0.46,0.63,2.0NRT
8.9091,80.35435,2026-09-03,731,2026-09-03 07:31:00,339.55,293.47,6.05,n,N20,VIIRS,D,0.63,0.54,2.0NRT
8.94823,80.79115,2026-09-03,731,2026-09-03 07:31:00,333.54,294.69,4.58,n,N20,VIIRS,D,0.59,0.53,2.0NRT
8.995,78.11643,2026-09-03,731,2026-09-03 07:31:00,341.06,295.85,3.27,n,N20,VIIRS,D,0.45,0.63,2.0NRT
8.58942,80.82306,2026-09-03,731,2026-09-03 07:31:00,334.19,296.24,6.13,n,N20,VIIRS,D,0.6,0.53,2.0NRT
23.78796,85.55418,2026-09-03,733,2026-09-03 07:33:00,332.27,293.58,2.83,n,N20,VIIRS,D,0.39,0.36,2.0NRT
23.78466,85.55476,2026-09-03,733,2026-09-03 07:33:00,332.14,294.27,2.83,n,N20,VIIRS,D,0.39,0.36,2.0NRT
21.16354,72.67133,2026-09-03,733,2026-09-03 07:33:00,338.1,287.54,5.44,n,N20,VIIRS,D,0.59,0.7,2.0NRT
23.77443,86.36435,2026-09-03,733,2026-09-03 07:33:00,340.16,296.49,4.56,n,N20,VIIRS,D,0.4,0.37,2.0NRT
23.77833,86.3914,2026-09-03,733,2026-09-03 07:33:00,333.93,296.63,5.61,n,N20,VIIRS,D,0.4,0.37,2.0NRT
21.10291,72.64852,2026-09-03,733,2026-09-03 07:33:00,334.62,288.64,9.08,n,N20,VIIRS,D,0.6,0.7,2.0NRT
22.36557,87.30296,2026-09-03,733,2026-09-03 07:33:00,343.37,298.96,9.64,n,N20,VIIRS,D,0.41,0.37,2.0NRT
23.66255,87.15377,2026-09-03,733,2026-09-03 07:33:00,330.63,292.84,3.12,n,N20,VIIRS,D,0.41,0.37,2.0NRT
27.9844,95.93944,2026-09-03,735,2026-09-03 07:35:00,348.14,289.43,7.85,n,N20,VIIRS,D,0.48,0.65,2.0NRT
29.90034,70.05103,2026-09-03,737,2026-09-03 07:37:00,335.7,294.28,2.92,n,N20,VIIRS,D,0.54,0.68,2.0NRT
31.36748,72.16143,2026-09-03,737,2026-09-03 07:37:00,330.66,295.8,2.41,n,N20,VIIRS,D,0.37,0.58,2.0NRT
31.98055,72.40473,2026-09-03,737,2026-09-03 07:37:00,337.52,296.96,3.05,n,N20,VIIRS,D,0.35,0.57,2.0NRT
31.98557,72.40307,2026-09-03,737,2026-09-03 07:37:00,331.06,296.49,2.79,n,N20,VIIRS,D,0.35,0.57,2.0NRT
35.70685,73.66389,2026-09-03,737,2026-09-03 07:37:00,339.6,297.67,8.0,n,N20,VIIRS,D,0.49,0.48,2.0NRT
28.80634,71.15429,2026-09-03,737,2026-09-03 07:37:00,367.0,298.39,11.08,h,N20,VIIRS,D,0.49,0.65,2.0NRT
7.62325,80.96835,2026-09-03,816,2026-09-03 08:16:00,335.3,303.34,8.76,n,N21,VIIRS,D,0.57,0.43,2.0NRT
7.86326,79.96407,2026-09-03,816,2026-09-03 08:16:00,331.68,296.12,3.04,n,N21,VIIRS,D,0.5,0.41,2.0NRT
7.85638,80.04802,2026-09-03,816,2026-09-03 08:16:00,333.4,296.85,2.72,n,N21,VIIRS,D,0.51,0.41,2.0NRT
7.85264,80.04858,2026-09-03,816,2026-09-03 08:16:00,334.57,298.6,7.95,n,N21,VIIRS,D,0.51,0.41,2.0NRT
7.73774,80.84113,2026-09-03,816,2026-09-03 08:16:00,335.96,301.06,7.68,n,N21,VIIRS,D,0.56,0.43,2.0NRT
7.72421,81.08974,2026-09-03,816,2026-09-03 08:16:00,337.96,302.54,2.74,n,N21,VIIRS,D,0.39,0.44,2.0NRT
7.66577,81.45068,2026-09-03,816,2026-09-03 08:16:00,339.69,301.16,5.64,n,N21,VIIRS,D,0.41,0.45,2.0NRT
7.60967,80.6478,2026-09-03,816,2026-09-03 08:16:00,331.72,298.27,4.39,n,N21,VIIRS,D,0.54,0.42,2.0NRT
7.48285,81.36305,2026-09-03,816,2026-09-03 08:16:00,343.72,302.57,6.87,n,N21,VIIRS,D,0.4,0.44,2.0NRT
7.38834,81.06092,2026-09-03,816,2026-09-03 08:16:00,338.64,306.48,7.7,n,N21,VIIRS,D,0.57,0.43,2.0NRT
7.55352,81.30081,2026-09-03,816,2026-09-03 08:16:00,350.83,306.91,9.55,n,N21,VIIRS,D,0.4,0.44,2.0NRT
7.55303,81.29726,2026-09-03,816,2026-09-03 08:16:00,345.16,307.34,11.53,n,N21,VIIRS,D,0.4,0.44,2.0NRT
7.52646,81.40805,2026-09-03,816,2026-09-03 08:16:00,335.13,301.02,5.95,n,N21,VIIRS,D,0.4,0.44,2.0NRT
7.86806,81.46723,2026-09-03,816,2026-09-03 08:16:00,342.3,301.61,7.53,n,N21,VIIRS,D,0.41,0.45,2.0NRT
7.46059,81.61513,2026-09-03,816,2026-09-03 08:16:00,339.89,299.49,5.81,n,N21,VIIRS,D,0.41,0.45,2.0NRT
7.44659,81.28069,2026-09-03,816,2026-09-03 08:16:00,333.29,301.37,5.42,n,N21,VIIRS,D,0.39,0.44,2.0NRT
7.44384,81.55708,2026-09-03,816,2026-09-03 08:16:00,352.87,299.61,9.25,n,N21,VIIRS,D,0.41,0.45,2.0NRT
7.39849,81.65063,2026-09-03,816,2026-09-03 08:16:00,336.81,298.42,3.54,n,N21,VIIRS,D,0.41,0.45,2.0NRT
7.55756,81.30028,2026-09-03,816,2026-09-03 08:16:00,345.11,307.61,9.55,n,N21,VIIRS,D,0.4,0.44,2.0NRT
7.8992,80.0442,2026-09-03,816,2026-09-03 08:16:00,332.09,298.24,1.93,n,N21,VIIRS,D,0.51,0.41,2.0NRT
8.052,81.29865,2026-09-03,816,2026-09-03 08:16:00,343.17,301.93,5.76,n,N21,VIIRS,D,0.4,0.44,2.0NRT
8.04111,80.36721,2026-09-03,816,2026-09-03 08:16:00,335.65,299.88,4.65,n,N21,VIIRS,D,0.53,0.42,2.0NRT
8.3034,80.67529,2026-09-03,816,2026-09-03 08:16:00,336.16,297.22,7.93,n,N21,VIIRS,D,0.56,0.43,2.0NRT
8.30173,80.23722,2026-09-03,816,2026-09-03 08:16:00,335.24,300.82,6.4,n,N21,VIIRS,D,0.52,0.42,2.0NRT
8.29792,80.23779,2026-09-03,816,2026-09-03 08:16:00,338.58,300.57,8.52,n,N21,VIIRS,D,0.52,0.42,2.0NRT
8.26189,80.14746,2026-09-03,816,2026-09-03 08:16:00,337.03,299.16,9.88,n,N21,VIIRS,D,0.52,0.41,2.0NRT
8.25367,80.14391,2026-09-03,816,2026-09-03 08:16:00,331.71,299.71,3.79,n,N21,VIIRS,D,0.52,0.41,2.0NRT
8.24988,80.14448,2026-09-03,816,2026-09-03 08:16:00,330.46,300.45,3.79,n,N21,VIIRS,D,0.52,0.41,2.0NRT
8.19903,81.06994,2026-09-03,816,2026-09-03 08:16:00,352.69,302.63,19.69,n,N21,VIIRS,D,0.39,0.44,2.0NRT
8.18848,80.68414,2026-09-03,816,2026-09-03 08:16:00,335.38,302.06,4.73,n,N21,VIIRS,D,0.56,0.43,2.0NRT
8.15971,81.32464,2026-09-03,816,2026-09-03 08:16:00,337.61,302.0,6.7,n,N21,VIIRS,D,0.4,0.45,2.0NRT
7.97694,80.23997,2026-09-03,816,2026-09-03 08:16:00,340.4,297.64,3.84,n,N21,VIIRS,D,0.52,0.42,2.0NRT
8.15791,80.28943,2026-09-03,816,2026-09-03 08:16:00,332.48,299.72,1.95,n,N21,VIIRS,D,0.53,0.42,2.0NRT
8.15193,80.6235,2026-09-03,816,2026-09-03 08:16:00,337.53,300.3,7.31,n,N21,VIIRS,D,0.55,0.43,2.0NRT
8.14853,81.33372,2026-09-03,816,2026-09-03 08:16:00,336.72,301.92,8.24,n,N21,VIIRS,D,0.41,0.45,2.0NRT
8.14016,80.30169,2026-09-03,816,2026-09-03 08:16:00,338.92,299.5,5.64,n,N21,VIIRS,D,0.53,0.42,2.0NRT
8.13681,80.30009,2026-09-03,816,2026-09-03 08:16:00,339.45,298.84,4.52,n,N21,VIIRS,D,0.53,0.42,2.0NRT
8.10851,80.26566,2026-09-03,816,2026-09-03 08:16:00,335.08,300.44,6.21,n,N21,VIIRS,D,0.52,0.42,2.0NRT
8.05456,80.64538,2026-09-03,816,2026-09-03 08:16:00,333.86,301.24,5.1,n,N21,VIIRS,D,0.55,0.43,2.0NRT
8.04928,81.42581,2026-09-03,816,2026-09-03 08:16:00,339.38,303.43,9.67,n,N21,VIIRS,D,0.41,0.45,2.0NRT
8.04166,80.36526,2026-09-03,816,2026-09-03 08:16:00,337.12,300.52,6.25,n,N21,VIIRS,D,0.53,0.42,2.0NRT
8.04131,81.28174,2026-09-03,816,2026-09-03 08:16:00,338.65,302.89,4.32,n,N21,VIIRS,D,0.4,0.44,2.0NRT
8.153,80.60322,2026-09-03,816,2026-09-03 08:16:00,335.11,299.69,6.47,n,N21,VIIRS,D,0.55,0.43,2.0NRT
7.38729,81.05939,2026-09-03,816,2026-09-03 08:16:00,339.39,306.74,8.78,n,N21,VIIRS,D,0.57,0.43,2.0NRT
6.8188,81.81318,2026-09-03,816,2026-09-03 08:16:00,339.04,300.11,6.43,n,N21,VIIRS,D,0.42,0.45,2.0NRT
7.38393,81.77567,2026-09-03,816,2026-09-03 08:16:00,335.15,300.57,4.79,n,N21,VIIRS,D,0.42,0.45,2.0NRT
7.07992,81.51616,2026-09-03,816,2026-09-03 08:16:00,337.69,302.55,6.16,n,N21,VIIRS,D,0.4,0.44,2.0NRT
7.07902,81.80709,2026-09-03,816,2026-09-03 08:16:00,335.5,303.31,7.79,n,N21,VIIRS,D,0.42,0.45,2.0NRT
7.07427,81.24828,2026-09-03,816,2026-09-03 08:16:00,330.03,295.09,4.3,n,N21,VIIRS,D,0.39,0.44,2.0NRT
7.0714,81.11739,2026-09-03,816,2026-09-03 08:16:00,338.2,300.64,11.72,n,N21,VIIRS,D,0.57,0.43,2.0NRT
7.07129,81.51371,2026-09-03,816,2026-09-03 08:16:00,335.23,299.95,3.01,n,N21,VIIRS,D,0.4,0.44,2.0NRT
7.07054,81.11572,2026-09-03,816,2026-09-03 08:16:00,338.27,300.53,8.72,n,N21,VIIRS,D,0.57,0.43,2.0NRT
7.04438,81.46957,2026-09-03,816,2026-09-03 08:16:00,337.2,300.33,4.56,n,N21,VIIRS,D,0.4,0.44,2.0NRT
6.99152,81.596,2026-09-03,816,2026-09-03 08:16:00,342.93,301.77,5.38,n,N21,VIIRS,D,0.41,0.45,2.0NRT
6.82495,81.47689,2026-09-03,816,2026-09-03 08:16:00,340.18,304.17,3.11,n,N21,VIIRS,D,0.4,0.44,2.0NRT
8.30373,80.67332,2026-09-03,816,2026-09-03 08:16:00,338.45,300.12,3.46,n,N21,VIIRS,D,0.56,0.43,2.0NRT
6.79974,81.47322,2026-09-03,816,2026-09-03 08:16:00,339.7,306.57,6.41,n,N21,VIIRS,D,0.4,0.44,2.0NRT
6.79854,81.47297,2026-09-03,816,2026-09-03 08:16:00,337.44,306.7,6.69,n,N21,VIIRS,D,0.4,0.44,2.0NRT
6.7477,81.52042,2026-09-03,816,2026-09-03 08:16:00,347.23,305.57,13.48,n,N21,VIIRS,D,0.4,0.44,2.0NRT
6.74365,81.52097,2026-09-03,816,2026-09-03 08:16:00,346.74,307.65,13.48,n,N21,VIIRS,D,0.4,0.44,2.0NRT
6.66724,80.90286,2026-09-03,816,2026-09-03 08:16:00,333.59,298.06,8.62,n,N21,VIIRS,D,0.55,0.42,2.0NRT
8.34712,81.14988,2026-09-03,816,2026-09-03 08:16:00,345.83,300.77,7.74,n,N21,VIIRS,D,0.4,0.44,2.0NRT
6.58789,81.0489,2026-09-03,816,2026-09-03 08:16:00,345.94,300.08,8.7,n,N21,VIIRS,D,0.56,0.43,2.0NRT
6.37186,81.13629,2026-09-03,816,2026-09-03 08:16:00,335.24,298.94,13.79,n,N21,VIIRS,D,0.56,0.43,2.0NRT
6.30033,80.96992,2026-09-03,816,2026-09-03 08:16:00,332.42,298.32,3.65,n,N21,VIIRS,D,0.55,0.42,2.0NRT
7.11715,81.66013,2026-09-03,816,2026-09-03 08:16:00,336.34,301.06,3.05,n,N21,VIIRS,D,0.41,0.45,2.0NRT
7.12232,81.66699,2026-09-03,816,2026-09-03 08:16:00,339.79,301.82,4.78,n,N21,VIIRS,D,0.41,0.45,2.0NRT
7.13533,80.92245,2026-09-03,816,2026-09-03 08:16:00,338.84,301.97,15.3,n,N21,VIIRS,D,0.56,0.43,2.0NRT
7.13598,80.92695,2026-09-03,816,2026-09-03 08:16:00,345.51,300.73,12.17,n,N21,VIIRS,D,0.56,0.43,2.0NRT
7.37362,81.18336,2026-09-03,816,2026-09-03 08:16:00,367.0,311.08,25.05,h,N21,VIIRS,D,0.39,0.44,2.0NRT
7.36681,81.07967,2026-09-03,816,2026-09-03 08:16:00,335.93,304.8,7.25,n,N21,VIIRS,D,0.57,0.43,2.0NRT
7.35865,81.19258,2026-09-03,816,2026-09-03 08:16:00,347.12,309.04,11.3,n,N21,VIIRS,D,0.39,0.44,2.0NRT
7.35566,81.2002,2026-09-03,816,2026-09-03 08:16:00,341.69,308.43,10.86,n,N21,VIIRS,D,0.39,0.44,2.0NRT
7.34618,81.19084,2026-09-03,816,2026-09-03 08:16:00,346.82,308.29,8.8,n,N21,VIIRS,D,0.39,0.44,2.0NRT
7.34219,81.19138,2026-09-03,816,2026-09-03 08:16:00,337.22,307.6,6.82,l,N21,VIIRS,D,0.39,0.44,2.0NRT
7.301,81.23346,2026-09-03,816,2026-09-03 08:16:00,332.7,302.61,3.8,n,N21,VIIRS,D,0.39,0.44,2.0NRT
7.30049,81.22999,2026-09-03,816,2026-09-03 08:16:00,336.47,304.37,3.8,n,N21,VIIRS,D,0.39,0.44,2.0NRT
7.30011,81.12302,2026-09-03,816,2026-09-03 08:16:00,351.18,303.89,5.34,n,N21,VIIRS,D,0.38,0.43,2.0NRT
7.38626,81.77528,2026-09-03,816,2026-09-03 08:16:00,346.98,301.31,5.8,n,N21,VIIRS,D,0.42,0.45,2.0NRT
7.30001,81.15145,2026-09-03,816,2026-09-03 08:16:00,341.73,303.17,10.09,n,N21,VIIRS,D,0.38,0.44,2.0NRT
7.29364,81.76534,2026-09-03,816,2026-09-03 08:16:00,337.04,300.21,3.71,n,N21,VIIRS,D,0.42,0.45,2.0NRT
7.29186,81.17072,2026-09-03,816,2026-09-03 08:16:00,331.1,303.09,3.75,l,N21,VIIRS,D,0.39,0.44,2.0NRT
7.28111,81.67522,2026-09-03,816,2026-09-03 08:16:00,344.64,299.79,6.25,n,N21,VIIRS,D,0.41,0.45,2.0NRT
7.26847,81.12136,2026-09-03,816,2026-09-03 08:16:00,335.42,301.54,3.0,n,N21,VIIRS,D,0.38,0.43,2.0NRT
7.2456,81.1597,2026-09-03,816,2026-09-03 08:16:00,336.53,302.79,3.45,n,N21,VIIRS,D,0.38,0.44,2.0NRT
7.19135,81.77625,2026-09-03,816,2026-09-03 08:16:00,336.12,304.42,2.59,n,N21,VIIRS,D,0.42,0.45,2.0NRT
7.18519,81.55346,2026-09-03,816,2026-09-03 08:16:00,343.53,306.23,11.39,n,N21,VIIRS,D,0.41,0.45,2.0NRT
7.15302,81.79263,2026-09-03,816,2026-09-03 08:16:00,337.19,303.58,3.52,n,N21,VIIRS,D,0.42,0.45,2.0NRT
7.13922,80.92181,2026-09-03,816,2026-09-03 08:16:00,344.99,300.72,22.59,n,N21,VIIRS,D,0.56,0.43,2.0NRT
7.29952,81.1479,2026-09-03,816,2026-09-03 08:16:00,341.39,305.22,9.08,n,N21,VIIRS,D,0.38,0.44,2.0NRT
8.3043,80.59915,2026-09-03,816,2026-09-03 08:16:00,345.28,300.22,5.36,n,N21,VIIRS,D,0.55,0.43,2.0NRT
